name,Year,Data Health Birth Rate,Data Health Death Rate,Data Health Fertility Rate,Data Health Life Expectancy at Birth  Female,Data Health Life Expectancy at Birth Male,Data Health Life Expectancy at Birth Total,Data Health Population Growth,Data Health Total Population,Data Infrastructure Mobile Cellular Subscriptions,Data Infrastructure Mobile Cellular Subscriptions per 100 People,Data Infrastructure Telephone Lines,Data Infrastructure Telephone Lines per 100 People,Data Rural Development Agricultural Land,Data Rural Development Agricultural Land Percent,Data Rural Development Arable Land,Data Rural Development Arable Land Percent,Data Rural Development Land Area,Data Rural Development Rural Population,Data Rural Development Rural Population Growth,Data Rural Development Surface Area,Data Urban Development Population Density,Data Urban Development Urban Population Percent,Data Urban Development Urban Population Percent Growth,geo,Region,imageUrl
Uganda,2003,47.75899999999999,14.409,6.772,50.217,49.623000000000005,49.912756099999996,3.352786283,25943441.0,393310.0,1.516028656,54976.0,0.211907125,128120.0,64.12091487,0.215854173,28.02662529,199810.0,22764591,3.2548245789999997,241550.0,129.8405535,12.253,4.057134566,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2004,47.475,13.79,6.716,51.192,50.6,50.88878049,3.391591872,26838428.0,776169.0,2.892006194,60995.0,0.22726740899999998,131120.0,65.62234122,0.217971038,29.27781392,199810.0,23488187,3.129131146,241550.0,134.3197438,12.482999999999999,5.251278738,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2005,47.159,13.19,6.653,52.192,51.566,51.87136585,3.401301995,27766986.0,1165035.0,4.195756068000001,71568.0,0.257744935,132620.0,66.3730544,0.21428325,29.77828937,199810.0,24225307,3.0900216639999996,241550.0,138.9669486,12.755,5.556862494,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2006,46.81,12.623,6.582999999999999,53.2,52.497,52.83992683,3.39155022,28724869.0,1315300.0,4.578959089,87513.0,0.304659353,132620.0,66.3730544,0.207137585,29.77828937,199810.0,24981731,3.074696718,241550.0,143.7609179,13.030999999999999,5.532338857999999,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2007,46.426,12.091,6.507000000000001,54.214,53.382,53.78785366,3.3767446339999996,29711397.0,2008818.0,6.761102482,108140.0,0.36396807600000003,134120.0,67.12376758,0.20530842100000002,30.52900255,199810.0,25755919,3.051966704,241550.0,148.6982483,13.312999999999999,5.517715652000001,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2008,46.012,11.585999999999999,6.425,55.236999999999995,54.223,54.71763415,3.366789125,30728747.0,4195278.0,13.65261655,165788.0,0.53952086,135620.0,67.87448076,0.203392608,31.27971573,199810.0,26549637,3.035161051,241550.0,153.78983530000002,13.6,5.4996851620000005,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2009,45.573,11.106,6.337999999999999,56.25899999999999,55.02,55.62439024,3.360076851,31778799.0,8554864.0,26.92003559,168481.0,0.530167927,137620.0,68.87543166,0.202965505,32.28066663,199810.0,27364088,3.021542152,241550.0,159.0450878,13.892000000000001,5.484406804,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2010,45.115,10.655,6.247999999999999,57.258,55.762,56.491756099999996,3.3588444889999995,32864328.0,9383734.0,28.55294653,233533.0,0.710597217,139120.0,69.62614484,0.200825649,33.03137981,199810.0,28201209,3.013335257,241550.0,164.477894,14.189,5.47421643,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2011,44.638999999999996,10.238999999999999,6.155,58.198,56.438,57.29653659,3.359655142,33987213.0,12828264.0,37.74438345,327114.0,0.962461971,140620.0,70.37685802,0.19860410399999998,33.78209299,199810.0,29061786,3.005926594,241550.0,170.0976578,14.492,5.472643382,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2012,44.152,9.865,6.06,59.045,57.038999999999994,58.01753659,3.358517286,35148064.0,16696992.0,47.50472743,464849.0,1.322545105,140620.0,70.37685802,0.192044717,33.78209299,199810.0,29946151,2.9976686810000004,241550.0,175.9074321,14.8,5.4615471179999995,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Uganda,2013,43.653999999999996,9.533999999999999,5.9639999999999995,59.783,57.567,58.64797561,3.351076628,36345860.0,16356387.0,45.00206351,314956.0,0.866552614,142620.0,71.37780892,0.189842805,34.53280617,199810.0,30852183,2.9806707489999997,241550.0,181.902107,15.115,5.457135199,uga,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ug-flag.gif
Japan,1980,14.1,5.9,1.77,78.75,74.04,76.33756098,0.842409475,115870000.0,0.0,0.0,38611000.0,33.57674641,61740.0,16.85043668,0.042133425,13.32423581,366400.0,27672073,0.599842454,377800.0,316.239083,76.118,0.918636227,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1981,13.5,6.1,1.75,78.75,73.56,76.09170732,0.784007592,116782000.0,0.0,0.0,39934000.0,34.45196716,60610.0,16.54654655,0.041735884,13.30603331,366300.0,27823311,0.545048483,377800.0,318.8151788,76.175,0.85886341,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1982,13.0,6.1,1.74,79.17,73.79,76.41439024,0.738816652,117648000.0,13275.0,0.011363483999999998,40275768.0,34.47631148,60420.0,16.49017467,0.041318169,13.266921400000001,366400.0,27914341,0.32663765899999997,377800.0,321.0917031,76.273,0.867384493,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1983,12.8,6.0,1.77,79.74,74.24,76.92292683,0.678537273,118449000.0,19804.0,0.016824553,41500868.0,35.25719916,60260.0,16.4554888,0.040962777,13.24959039,366200.0,27974100,0.213851099,377800.0,323.4543965,76.383,0.82265258,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1984,12.7,6.2,1.8,79.84,74.22,76.96146341,0.681511043,119259000.0,27198.0,0.022941813,42879293.0,36.16915608,60110.0,16.41452758,0.040609094,13.22501365,366200.0,28034213,0.214657503,377800.0,325.6663026,76.493,0.825418326,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1985,12.5,6.2,1.81,80.29,74.58,77.36536585,0.634413291,120018000.0,40392.0,0.033852133,43958545.0,36.841219,59960.0,16.44091034,0.040293956,13.26021387,364700.0,28080611,0.165368105,377800.0,329.08692080000003,76.60300000000001,0.778114359,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1986,11.9,6.2,1.76,80.57,74.87,77.65048780000001,0.611368674,120754000.0,61800.0,0.051504865999999996,45299761.0,37.75336758,58790.0,16.12452002,0.039998675,13.247394400000001,364600.0,28121192,0.144411762,377800.0,331.195831,76.712,0.753558594,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1987,11.4,6.2,1.72,81.02,75.25,78.06463415,0.609299871,121492000.0,95131.0,0.078913191,46771989.0,38.79836125,58580.0,16.06251714,0.039673394,13.2163422,364700.0,28143622,0.079730118,377800.0,333.12859879999996,76.835,0.769511741,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1988,11.1,6.7,1.69,81.48,75.63,78.48365854,0.49182513299999997,122091000.0,150773.0,0.124583309,48419274.0,40.00871083,58400.0,16.01755348,0.039429606,13.203510699999999,364600.0,28127325,-0.05792332,377800.0,334.8628634,76.962,0.656977705,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1989,10.8,6.5,1.66,81.37,75.57,78.39926829,0.426638544,122613000.0,242888.0,0.200018213,50339604.0,41.4546524,58170.0,15.95447065,0.039196496000000004,13.18156884,364600.0,28093091,-0.121784955,377800.0,336.29456939999994,77.08800000000001,0.590221814,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1990,10.2,6.4,1.57,81.84,75.94,78.81804878,0.40939466,123116000.0,489558.0,0.401833216,52453639.0,43.054376500000004,57290.0,15.71311026,0.038922642,13.143170600000001,364600.0,28054443,-0.137665907,377800.0,337.67416349999996,77.21300000000001,0.5714160620000001,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1991,10.0,6.7,1.54,81.91,75.91,78.83682927,0.34137059700000005,123537000.0,868078.0,0.710088407,54527953.0,44.60390341,56930.0,15.61437191,0.038595724,13.07734504,364600.0,27994720,-0.213109418,377800.0,338.82885350000004,77.339,0.504422185,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1992,9.9,6.7,1.53,82.22,76.13,79.10073171,0.310355946,123921000.0,1378108.0,1.123129273,56259918.0,45.85065962,56540.0,15.50740538,0.038250176000000004,13.00054855,364600.0,27915684,-0.282723955,377800.0,339.8820625,77.473,0.483469291,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1993,9.8,6.9,1.5019999999999998,82.35,76.11,79.15390244,0.24823708100000003,124229000.0,1712545.0,1.390274425,57652436.0,46.80327075,56150.0,15.40043884,0.037946051,12.92923752,364600.0,27814873,-0.36178037799999996,377800.0,340.72682389999994,77.61,0.424917159,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1994,9.6,7.1,1.4580000000000002,82.5,76.24,79.29365854,0.24681941300000002,124536000.0,2131367.0,1.723586246,58830075.0,47.57449475,55740.0,15.28798683,0.037619644,12.8496983,364600.0,27714241,-0.36244810299999997,377800.0,341.56884260000004,77.74600000000001,0.421901556,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1995,10.0,7.1,1.5,82.96,76.57,79.68707317,0.34068578899999996,124961000.0,4331369.0,3.490181339,60690000.0,48.90350036,55330.0,15.17553483,0.037291635,12.78113001,364600.0,27640124,-0.26779114600000004,377800.0,342.73450360000004,77.881,0.514176703,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1996,9.54,7.41,1.422,82.84,76.39,79.53634146,0.38178960100000003,125439000.0,11712137.0,9.408600615,62292000.0,50.04044518,54430.0,14.92868897,0.036910371000000004,12.69884805,364600.0,27576510,-0.230416175,377800.0,344.0455293,78.016,0.554981094,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1997,9.6,7.1,1.425,83.55,77.01,80.2002439,0.25636956699999996,125761000.0,26906511.0,21.56058437,64037000.0,51.31379321,53990.0,14.81207133,0.03659322,12.6255144,364500.0,27485067,-0.332148438,377800.0,345.02331960000004,78.145,0.42158349799999995,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1998,9.5,7.3,1.3880000000000001,83.82,77.19,80.42414634,0.262058819,126091000.0,38253893.0,30.59119313,65735000.0,52.56751465,53540.0,14.68861454,0.036235735,12.53497942,364500.0,27397052,-0.320742264,377800.0,345.9286694,78.27199999999999,0.424446241,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,1999,9.6,7.5,1.3840000000000001,84.01,77.16,80.50146341,0.252672401,126410000.0,47307592.0,37.76545041,62413286.0,49.82426197,53100.0,14.56790123,0.035875326,12.44170096,364500.0,27307088,-0.328911417,377800.0,346.8038409,78.398,0.41351979299999997,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2000,9.3,7.8,1.3419999999999999,83.9,77.4,80.57073171,0.18967839399999997,126650000.0,56845594.0,45.30199511,62053583.0,49.45240107,52710.0,14.46090535,0.035554678,12.35390947,364500.0,27200620,-0.39065350299999996,377800.0,347.4622771,78.523,0.348994563,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2001,9.4,7.7,1.359,84.6,77.72,81.07609756,0.17355637,126870000.0,66784374.0,53.12376978,61957097.0,49.28390221,52580.0,14.42524005,0.035264444,12.27434842,364500.0,27088014,-0.414842494,377800.0,348.0658436,78.649,0.33388950300000003,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2002,9.3,7.7,1.33,84.9,78.1,81.41707317,0.21966869600000002,127149000.0,74819158.0,59.39257273,61325782.0,48.68132795,47930.0,13.14951989,0.03495112,12.1920439,364500.0,25442515,-6.266974857999999,377880.0,348.8312757,79.99,1.910340098,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2003,9.3,8.1,1.32,85.2,78.1,81.56341463,0.232527187,127445000.0,81118324.0,64.25260095,60772460.0,48.13694895,47630.0,13.06721536,0.034673781,12.12345679,364500.0,23389981,-8.411382537,377890.0,349.6433471,81.64699999999999,2.28287211,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2004,9.2,8.4,1.29,85.33,78.36,81.76,0.21398094899999998,127718000.0,86655000.0,68.48920048,60219000.0,47.59507429999999,47360.0,12.99314129,0.03442741,12.06310014,364500.0,21461733,-8.603627945,377900.0,350.3923182,83.196,2.0934001490000003,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2005,8.693604565,8.050859795,1.29,85.59,78.64,82.0302439,0.033662258,127761000.0,91474000.0,72.15580043,59608000.0,47.01951322,47140.0,12.93278464,0.034274935,12.01371742,364500.0,19624090,-8.951359567,377910.0,350.5102881,84.64,1.754431988,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2006,8.413292219,8.530753759,1.26,85.49,78.53,81.92512195,0.009392097,127773000.0,96484000.0,75.98436507,58053000.0,45.71867196,46920.0,12.87242798,0.034123015,11.96159122,364500.0,17916330,-9.10453057,377910.0,350.54320989999997,85.978,1.5778406669999998,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2007,8.65,8.53,1.32,85.81,79.0,82.32195122,-0.01330573,127756000.0,99826000.0,78.51905384,56029000.0,44.07012269,46710.0,12.81481481,0.033994488999999996,11.91495199,364500.0,16535459,-8.020548212000001,377920.0,350.49657060000004,87.057,1.233856983,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2008,8.63,8.71,1.34,85.99,79.19,82.50707317,0.01154478,127770750.0,107339000.0,84.35360774,51235000.0,40.26362359,46500.0,12.75720165,0.033857514,11.86831276,364500.0,15315880,-7.661690671000001,377930.0,350.537037,88.01299999999999,1.103689962,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2009,8.7,9.1,1.37,86.05,79.29,82.58756098,-0.052224332000000005,127704040.0,110394996.0,86.70710553,48426826.0,38.03569061,46280.0,12.69684499,0.03373425,11.81893004,364500.0,14163655,-7.821102221,377940.0,350.3540192,88.90899999999999,0.960660301,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2010,8.5,9.1,1.37,86.44,79.59,82.93146341,-0.11445653300000001,127557958.0,116295378.0,91.31743648,66794250.0,52.44816937,46090.0,12.64471879,0.033663129,11.78052126,364500.0,13083620,-7.931811027999999,377947.0,349.9532455,89.743,0.819208699,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2011,8.5,9.5,1.39,86.3,79.55,82.84268293,-0.08431016300000001,127450459.0,123287125.0,96.80752449,65618748.0,51.52515767,45930.0,12.60082305,0.033597367999999996,11.74759945,364500.0,12079755,-7.98301553,377950.0,349.6583237,90.522,0.779978142,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2012,8.3,9.9,1.39,85.9,79.44,82.59121951,0.287398837,127817277.0,129868418.0,102.00222109999999,64837986.0,50.92553436,45610.0,12.51303155,0.033281886000000004,11.67078189,364500.0,11186568,-7.681713798,377955.0,350.66468310000005,91.24799999999999,1.086215271,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Japan,2013,8.2,10.0,1.41,86.41,79.94,83.09609756,-0.20032055899999998,127561489.0,138362823.0,108.7333162,64273073.0,50.50940865,45490.0,12.47805574,0.033285907999999996,11.64691683,364560.0,10329929,-7.966836295,377960.0,349.90533519999997,91.902,0.513851443,jpn,East Asia & Pacific,https://www.worldometers.info/img/flags/ja-flag.gif
Niger,1980,55.066,25.776,7.681,39.068000000000005,38.736,38.89795122,2.8058571110000003,5673727.0,0.0,0.0,5600.0,0.09870055400000001,299580.0,23.65043025,1.754049851,7.8566353520000005,1266700.0,4922923,2.566432155,1267000.0,4.479140286,13.232999999999999,4.3900989710000005,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1981,55.078,25.406,7.707000000000001,39.558,39.257,39.40382927,2.789915895,5834248.0,0.0,0.0,5870.0,0.100612795,307200.0,24.25199337,1.750354116,8.061893108,1266700.0,5049950,2.547588246,1267000.0,4.605864056000001,13.443,4.364441782,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1982,55.111000000000004,25.055999999999997,7.731,40.052,39.781,39.91319512,2.7801066569999997,5998722.0,0.0,0.0,6360.0,0.106022583,302800.0,23.90463409,1.6290136469999998,7.7145338279999995,1266700.0,5179537,2.533732779,1267000.0,4.735708534,13.655999999999999,4.35208934,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1983,55.148,24.741999999999997,7.751,40.536,40.283,40.40641463,2.779057552,6167768.0,0.0,0.0,6999.0,0.11347703099999999,303600.0,23.96779032,1.5973363459999999,7.777690061,1266700.0,5312237,2.529735711,1267000.0,4.86916239,13.870999999999999,4.341238522,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1984,55.175,24.468000000000004,7.763999999999999,41.0,40.75,40.87195122,2.779944188,6341634.0,0.0,0.0,7445.0,0.117398765,310100.0,24.48093471,1.577196035,7.8961079970000005,1266700.0,5448098,2.52535298,1267000.0,5.00642141,14.09,4.346429598,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1985,55.18600000000001,24.232,7.773,41.443999999999996,41.178999999999995,41.30826829,2.782977893,6520599.0,0.0,0.0,7894.0,0.12106249699999999,307800.0,24.29936054,1.498635325,7.7145338279999995,1266700.0,5587371,2.524231549,1267000.0,5.14770585,14.312000000000001,4.346291921000001,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1986,55.178000000000004,24.022,7.775,41.871,41.575,41.71939024,2.791859327,6705210.0,0.0,0.0,8141.0,0.12141305,307800.0,24.29936054,1.457075916,7.712954922000001,1266700.0,5730541,2.53010692,1267000.0,5.293447541,14.536,4.34483822,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1987,55.156000000000006,23.816,7.774,42.293,41.952,42.11834146,2.8017978360000004,6895733.0,0.0,0.0,8300.0,0.120364289,312800.0,24.694087,1.416818198,7.712954922000001,1266700.0,5877716,2.535830945,1267000.0,5.443856477000001,14.763,4.35139702,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1988,55.128,23.59,7.771,42.728,42.333999999999996,42.52619512,2.8242786810000005,7093264.0,0.0,0.0,8500.0,0.11983199800000001,310120.0,24.48251362,1.339580763,7.501381543,1266700.0,6029771,2.5540782159999997,1267000.0,5.5997979,14.993,4.37021562,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1989,55.098,23.322,7.767,43.19,42.745,42.96207317,2.8758883369999997,7300220.0,0.0,0.0,8700.0,0.119174491,313000.0,24.70987606,1.299823841,7.491118655,1266700.0,6189930,2.621474484,1267000.0,5.763179916,15.209000000000001,4.3062468869999995,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1990,55.065,23.0,7.763999999999999,43.685,43.196000000000005,43.43453659,2.961404576,7519642.0,0.0,0.0,9109.0,0.12113608599999999,314050.0,24.79276861,1.2758586109999999,7.57401121,1266700.0,6369964,2.867004001,1267000.0,5.936403253,15.289000000000001,3.486066071,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1991,55.026,22.615,7.763,44.216,43.699,43.95119512,3.067831492,7753907.0,0.0,0.0,9272.0,0.11957842699999999,330470.0,26.08905029,1.4232824819999998,8.712402305,1266700.0,6562287,2.9745352169999997,1267000.0,6.1213444379999995,15.368,3.58318227,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1992,54.98,22.165,7.763999999999999,44.785,44.261,44.51660976,3.17518177,8004058.0,0.0,0.0,9871.0,0.123324943,341050.0,26.92429147,1.51073368,9.546064577000001,1266700.0,6767511,3.079419767,1267000.0,6.318826873,15.449000000000002,3.70090919,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1993,54.919,21.662,7.766,45.383,44.876999999999995,45.12382927,3.271583342,8270248.0,0.0,0.0,10258.0,0.124034975,350000.0,27.63085182,1.5703277580000001,10.25262493,1266700.0,6985961,3.176919585,1267000.0,6.528971342999999,15.529000000000002,3.788088277,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1994,54.836999999999996,21.118000000000002,7.769,46.004,45.538000000000004,45.76531707,3.359562127,8552812.0,0.0,0.0,10503.0,0.12280171699999999,350000.0,27.63085182,1.518331047,10.25183548,1266700.0,7217718,3.2636272689999997,1267000.0,6.752042315,15.61,3.879800082,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1995,54.728,20.54,7.771,46.644,46.238,46.43604878,3.435653045,8851763.0,0.0,0.0,12453.0,0.140683839,350000.0,27.63085182,1.466939411,10.25104603,1266700.0,7462833,3.3396264380000003,1267000.0,6.988050051,15.690999999999999,3.953196518,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1996,54.581,19.938,7.773,47.297,46.968999999999994,47.129,3.5001939510000004,9167078.0,0.0,0.0,13743.0,0.14991690900000001,360000.0,28.42030473,1.525567907,11.04049893,1266700.0,7721155,3.4028863410000003,1267000.0,7.236976395,15.773,4.021420544,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1997,54.385,19.317,7.772,47.961999999999996,47.723,47.83958537,3.563163107,9499605.0,0.0,0.0,15353.0,0.161617246,360000.0,28.42030473,1.472166474,11.04049893,1266700.0,7993443,3.4657616360000003,1267000.0,7.499490803,15.855,4.081682133999999,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1998,54.14,18.685,7.767,48.63399999999999,48.488,48.55921951,3.6182758489999998,9849621.0,98.0,0.000994962,16404.0,0.166544479,360000.0,28.42030473,1.4198515859999998,11.04049893,1266700.0,8279887,3.520774036,1267000.0,7.775811952000001,15.937000000000001,4.134148494,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,1999,53.847,18.051,7.757000000000001,49.31,49.251999999999995,49.28029268,3.650315144,10215806.0,1349.0,0.013205028,18114.0,0.17731346899999997,360000.0,28.42030473,1.368859197,11.03970948,1266700.0,8579234,3.551531116,1267000.0,8.064897766,16.02,4.169763207,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2000,53.512,17.423,7.742999999999999,49.988,50.006,49.99721951,3.6564791189999997,10596258.0,2192.0,0.020686548,18891.0,0.17827991699999998,370000.0,29.20975764,1.319711166,11.03970948,1266700.0,8889943,3.5576005680000002,1267000.0,8.365246704,16.102999999999998,4.173226414,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2001,53.141000000000005,16.807000000000002,7.725,50.668,50.742,50.70590244,3.646801486,10989815.0,2056.0,0.018708231000000002,19991.0,0.181904791,370000.0,29.20975764,1.271631961,11.03260441,1266700.0,9211004,3.547821846,1267000.0,8.675941423,16.186,4.160908912,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2002,52.743,16.202,7.704,51.353,51.458999999999996,51.40729268,3.6331564660000004,11396434.0,2126.0,0.018654958,21669.0,0.19013842399999997,380000.0,29.99921055,1.2258220420000001,11.02865714,1266700.0,9542234,3.5328773680000003,1267000.0,8.996947975,16.27,4.150817261,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2003,52.331,15.607999999999999,7.681,52.044,52.157,52.10187805,3.6263806180000002,11817297.0,57541.0,0.48692184,22399.0,0.18954419100000003,380000.0,29.99921055,1.182165431,11.02865714,1266700.0,9883396,3.5128547439999998,1267000.0,9.329199495,16.365,4.208587028999999,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2004,51.92,15.027999999999999,7.6579999999999995,52.738,52.836999999999996,52.78870732,3.629137291,12254040.0,82365.0,0.672145676,22975.0,0.187489187,384120.0,30.32446515,1.148192759,11.10760243,1266700.0,10235677,3.5023185110000004,1267000.0,9.673987527000001,16.471,4.274758035,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2005,51.526,14.467,7.636,53.431000000000004,53.495,53.46378049,3.6446620839999997,12708897.0,172421.0,1.356695235,24040.0,0.189158823,384720.0,30.37183232,1.1114261140000001,11.15102234,1266700.0,10600491,3.50209583,1267000.0,10.03307571,16.59,4.364542493,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2006,51.165,13.933,7.617000000000001,54.114,54.126000000000005,54.12014634,3.668635207,13183798.0,323853.0,2.456446921,23954.0,0.181692711,429650.0,33.91884424,1.073135374,11.16917976,1266700.0,10979467,3.51265713,1267000.0,10.40798768,16.72,4.449184975,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2007,50.851000000000006,13.435,7.602,54.776,54.728,54.75141463,3.6924696189999997,13679705.0,483000.0,3.5307778930000002,29925.0,0.218754717,429890.0,33.93779111,1.035621748,11.18417936,1266700.0,11372896,3.52060886,1267000.0,10.79948291,16.863,4.544112276,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2008,50.586999999999996,12.975999999999999,7.593,55.41,55.299,55.35314634,3.713768325,14197289.0,900000.0,6.339238428,41686.0,0.293619437,437820.0,34.56382727,1.0535814270000001,11.80863661,1266700.0,11781194,3.527155063,1267000.0,11.208091099999999,17.018,4.628741623,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2009,50.369,12.557,7.587999999999999,56.013999999999996,55.841,55.92539024,3.737103699,14737895.0,1897628.0,12.8758415,64738.0,0.439262188,437820.0,34.56382727,1.0147310729999999,11.80626826,1266700.0,12205188,3.5356575930000003,1267000.0,11.63487408,17.185,4.713609072,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2010,50.193999999999996,12.175,7.585,56.585,56.357,56.46821951,3.76234217,15302948.0,2599000.0,16.9836557,76336.0,0.49883199,437820.0,34.56382727,0.976282478,11.79442646,1266700.0,12645438,3.5435410469999997,1267000.0,12.08095682,17.366,4.810090295,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
Niger,2011,50.052,11.825,7.584,57.126999999999995,56.851000000000006,56.98563415,3.7880208939999997,15893746.0,3668625.0,23.082192199999998,83383.0,0.524627737,437820.0,34.56382727,0.9399923720000001,11.79442646,1266700.0,13102963,3.554187012,1267000.0,12.54736402,17.559,4.893260746,ner,Sub-Saharan Africa,https://www.worldometers.info/img/flags/ng-flag.gif
